x,y-3,y-2,y-1,y0,y1,y2,y3
0.47533115299805484,0.026550914142664372,0.029459525804444855,0.03246355255671949,0.035555940600225544,0.03872999359582356,0.041979363046119975,0.04529803718114891
0.47847904142850556,0.02639498276517888,0.02929116446573114,0.03228285927256683,0.035363040938585596,0.038525036351483424,0.04176251648740734,0.04506948578985771
0.4816269298589562,0.02623808361865998,0.029121751778738478,0.032101030900533685,0.0351689224995423,0.038318776875353136,0.041544284640200185,0.0448394665935946
0.48477481828940694,0.026080220431953856,0.02895129151397091,0.03191807122679324,0.03497358906025527,0.03811121891222499,0.04132467119490024,0.044607983207663744
0.4879227067198576,0.025921397061100224,0.028779787572025758,0.03173398416995568,0.0347770445321502,0.03790236634251017,0.041103679978440416,0.04437503938440633
0.4910705951503083,0.02576161749240972,0.028607243986733928,0.031548773784262005,0.0345792929641567,0.037692223185512415,0.040881314957587164,0.04414063901652447
0.49421848358075904,0.025600885845604094,0.02843366492836465,0.03136244426284233,0.034380338546011406,0.03748079360276709,0.04065758024230832,0.04390478614047121
0.4973663720112097,0.025439206377021475,0.028259054706895593,0.031174999941040647,0.034180185611627445,0.03726808190144778,0.04043248008920842,0.043667484939907776
0.5005142604416604,0.02527658348288746,0.028083417775349586,0.03098644529980658,0.03397883864253203,0.03705409253784064,0.04020601890503247,0.04342873974923006
0.5036621488721111,0.025113021702654025,0.027906758733200015,0.03079678496915653,0.033776302271373404,0.03683883012088859,0.039978201250239924,0.04318855505716462
0.5068100373025618,0.02494852572240695,0.027729082329845632,0.030606023731704714,0.03357258128549872,0.03662229941580685,0.0397490318426498,0.04294693551043687
0.5099579257330125,0.024783100378343356,0.027550393468156274,0.030414166526265864,0.03336768063060328,0.036404505347770816,0.039518515561158485,0.0427038859175117
0.5131058141634631,0.02461675066032148,0.027370697208091238,0.03022121845153122,0.03316160541445466,0.036185453005677826,0.039286657449532435,0.04245941125240905
0.5162537025939139,0.02444948171548316,0.027189998770391518,0.030027184769819103,0.03295436091069058,0.03596514764598468,0.03905346272027558,0.04221351665859477
0.5194015910243646,0.02428129885195133,0.02700830354034788,0.029832070910901624,0.032745952562694636,0.03574359469662201,0.03881893675857515,0.04196620745294971
0.5225494794548152,0.0241122075426035,0.02682561707164555,0.029635882475908915,0.03253638598754921,0.03552079976098705,0.038583085126325405,0.04171748912981717
0.525697367885266,0.023942213428923352,0.02664194509028787,0.029438625241313094,0.03232566698006915,0.035296768622017055,0.03834591356623249,0.04146736736513122
0.5288452563157167,0.02377132232493175,0.02645729349860017,0.02924030516299262,0.03211380151691574,0.035071507246344016,0.038107428006000664,0.04121584802062749
0.5319931447461673,0.02359954022119871,0.026271668379315452,0.029040928380379576,0.03190079576079483,0.03484502178853291,0.037867634562602816,0.04096293714813709
0.535141033176618,0.023426873288938246,0.026085075999743856,0.028840501220691147,0.031686656064739055,0.03461731859540539,0.03762653954663636,0.04070864099396698
0.5382889216070688,0.023253327884187904,0.02589752281602741,0.02863903020324699,0.03147138897647659,0.034388404210449905,0.03738414946676531,0.04045296600336698
0.5414368100375194,0.023078910552074363,0.025709015477481764,0.028436522043874403,0.03125500124288846,0.03415828537832065,0.03714047103425277,0.04019591882508613
0.5445846984679701,0.022903628031167217,0.02551956083102703,0.028232983659403136,0.031037499814555683,0.03392696904942704,0.036895511167582655,0.03993750631601978
0.5477325868984209,0.022727487257922625,0.025329165925709267,0.028028422172251346,0.030818891850398194,0.033694462384615174,0.03664927699717492,0.03967773554594929
0.5508804753288715,0.022550495371218893,0.025137838017314597,0.027822844915105165,0.030599184722407805,0.03346077275994351,0.03640177587019453,0.03941661380237654
